round,revision,suite,benchmark,mean_ns
2,thinarc,account_extension_storage,storage/equal_shared/32,0.4569503405935919
2,thinarc,account_extension_storage,storage/clone/32,7.584183033568022
2,thinarc,account_extension_storage,storage/construct_vec/32,24.619696437810838
2,thinarc,account_extension_storage,storage/construct_slice/32,8.157253876010554
2,thinarc,account_extension_storage,storage/equal_independent/32,1.0789722100538357
2,thinarc,evm,EXTCODEHASH_50,2490.111628930691
2,thinarc,evm,transact_1000tx_commit_inner_every_40,335259.74483811524
2,thinarc,evm,transact_commit_1000txs,451729.7899242984
2,ecobytes,account_extension,account/copy_without_code/4096,6954.391597840861
2,ecobytes,account_extension,block/256/payload=32/bal=true/distinct=true/storage=false,246355.02342530724
2,ecobytes,account_extension,block/256/payload=32/bal=true/distinct=true/storage=true,332695.3515581818
2,ecobytes,account_extension,block/256/payload=32/bal=false/distinct=true/storage=true,277875.59080133156
2,ecobytes,account_extension,populated32/bal/replay/4,45.54127464712555
2,ecobytes,account_extension,block/256/payload=32/bal=true/distinct=false/storage=true,226097.46168238478
2,ecobytes,account_extension,populated32/journal/warm_load/4096,62667.37771502573
2,ecobytes,account_extension,block/256/payload=0/bal=true/distinct=true/storage=false,221511.1618173842
2,ecobytes,account_extension,populated32/journal/cold_load/4096,438781.2395832742
2,ecobytes,account_extension,block/256/payload=32/bal=false/distinct=true/storage=false,208169.7824162065
2,ecobytes,account_extension,populated32/bal/replay/1,28.519475008293497
2,ecobytes,account_extension,account/equal/empty,1.3364434639187348
2,ecobytes,account_extension,block/256/payload=32/bal=true/distinct=false/storage=false,178477.09659803845
2,ecobytes,account_extension,populated/bal_update/changed/32,27.744061970212382
2,ecobytes,account_extension,populated32/bal/replay/0,17.70028048252345
2,ecobytes,account_extension,populated/equal_independent/32,1.7789672823233083
2,ecobytes,account_extension,populated32/bal/replay/16,27.590552199981406
2,ecobytes,account_extension,account/clone/4096,9315.328859505473
2,ecobytes,account_extension,populated32/account/copy_without_code/4096,33641.41990644056
2,ecobytes,account_extension,populated32/account/clone/4096,35327.63736270002
2,ecobytes,account_extension,block/256/payload=32/bal=false/distinct=false/storage=false,158632.71328563677
2,ecobytes,account_extension,populated/bal_update/unchanged/32,13.088136600048601
2,ecobytes,account_extension,block/256/payload=32/bal=false/distinct=false/storage=true,203109.0533767234
2,ecobytes,account_extension,populated/clone/32,12.342170678861544
2,ecobytes,account_extension_storage,storage/equal_shared/32,1.3478204449079993
2,ecobytes,account_extension_storage,storage/clone/32,7.290585312637761
2,ecobytes,account_extension_storage,storage/construct_vec/32,26.25929642627988
2,ecobytes,account_extension_storage,storage/construct_slice/32,8.186911407373508
2,ecobytes,account_extension_storage,storage/equal_independent/32,1.352384820657463
2,ecobytes,evm,EXTCODEHASH_50,2541.6472822884243
2,ecobytes,evm,transact_1000tx_commit_inner_every_40,344480.2054114356
2,ecobytes,evm,transact_commit_1000txs,458416.9027662541
2,arc,account_extension,account/copy_without_code/4096,8645.267774428923
2,arc,account_extension,block/256/payload=32/bal=true/distinct=true/storage=false,235055.6194874965
2,arc,account_extension,block/256/payload=32/bal=true/distinct=true/storage=true,323363.909011953
2,arc,account_extension,block/256/payload=32/bal=false/distinct=true/storage=true,268830.1553781643
