suite,benchmark,baseline,pairs,median_change_pct,min_change_pct,max_change_pct,bootstrap_low_pct,bootstrap_high_pct
evm,DUP14_50,main,3,1.0404495054859852,-0.46275810777290927,1.1660832353721062,-0.46275810777290927,1.1660832353721062
evm,DUP14_50,base,3,-0.13645085852465044,-4.708065491145918,1.1788997366921183,-4.708065491145918,1.1788997366921183
evm,DUP15_50,main,3,0.362891114420405,-4.158896981869653,2.5033792472644034,-4.158896981869653,2.5033792472644034
evm,DUP15_50,base,3,0.6410879377834133,-3.6320588982468482,1.3641964968838405,-3.6320588982468482,1.3641964968838405
evm,DUP16_50,main,3,-1.9548631504777592,-4.127615231720149,-0.1610949711140508,-4.127615231720149,-0.1610949711140508
evm,DUP16_50,base,3,0.5505145861221195,-5.3981691426040594,1.5792836682629652,-5.3981691426040594,1.5792836682629652
evm,DUP1_50,main,3,-1.9401223645762466,-4.251400928506355,0.10934468965995148,-4.251400928506355,0.10934468965995148
evm,DUP1_50,base,3,-4.36386162374256,-11.917833848150284,0.9072151760051161,-11.917833848150284,0.9072151760051161
evm,DUP2_50,main,3,-2.242033821232714,-4.7612888602412635,0.38732861028176746,-4.7612888602412635,0.38732861028176746
evm,DUP2_50,base,3,-4.843938319814778,-9.840778526451787,0.8263932188639966,-9.840778526451787,0.8263932188639966
evm,DUP3_50,main,3,0.3416028694969597,-2.29792327465429,0.7347889052827794,-2.29792327465429,0.7347889052827794
evm,DUP3_50,base,3,-4.481940987011956,-8.465996929133013,1.6171053721412587,-8.465996929133013,1.6171053721412587
evm,DUP4_50,main,3,0.3921711062080391,-2.0082450978924915,0.5023677816956562,-2.0082450978924915,0.5023677816956562
evm,DUP4_50,base,3,-4.670982948816005,-6.617706859323002,1.4216841393087432,-6.617706859323002,1.4216841393087432
evm,DUP5_50,main,3,0.603556800686933,-1.9529595854003379,1.3238861034208016,-1.9529595854003379,1.3238861034208016
evm,DUP5_50,base,3,-4.520971705022436,-6.104569021823957,0.8114365167630533,-6.104569021823957,0.8114365167630533
evm,DUP6_50,main,3,0.43321953514121603,-1.6672916525161008,0.8347045440335821,-1.6672916525161008,0.8347045440335821
evm,DUP6_50,base,3,-4.402807682679266,-6.968617397722743,1.211086746313006,-6.968617397722743,1.211086746313006
evm,DUP7_50,main,3,0.5847424992722061,-3.391521910618145,2.866999632723033,-3.391521910618145,2.866999632723033
evm,DUP7_50,base,3,-6.062304330141755,-6.304111934919144,-0.36349030039458663,-6.304111934919144,-0.36349030039458663
evm,DUP8_50,main,3,-0.407329204331941,-1.8726776401685075,1.4380922165496912,-1.8726776401685075,1.4380922165496912
evm,DUP8_50,base,3,-5.915760324059082,-6.034547400013879,1.2124719689296848,-6.034547400013879,1.2124719689296848
evm,DUP9_50,main,3,0.7141605902391657,-1.8958269419990126,2.2042828952779425,-1.8958269419990126,2.2042828952779425
evm,DUP9_50,base,3,-3.8694912409676596,-5.38567550775867,1.8484957423226422,-5.38567550775867,1.8484957423226422
evm,EQ_50,main,3,0.8441558751052014,-1.1522382457009317,1.744573557762319,-1.1522382457009317,1.744573557762319
evm,EQ_50,base,3,0.2914459838827099,-5.52450265326131,0.8771572960069696,-5.52450265326131,0.8771572960069696
evm,EXP_50,main,3,0.150522447966428,-1.4206100783379139,91.69864538291415,-1.4206100783379139,91.69864538291415
evm,EXP_50,base,3,0.9349937823140086,-3.2136014126200707,91.84002794706119,-3.2136014126200707,91.84002794706119
evm,EXTCODECOPY_50,main,3,0.05656478725926117,-8.679591557191891,1.5583995867098244,-8.679591557191891,1.5583995867098244
evm,EXTCODECOPY_50,base,3,0.9485563891210802,-2.8876052876983027,1.093857690920541,-2.8876052876983027,1.093857690920541
evm,EXTCODEHASH_50,main,3,35.912352065472454,33.47114921306509,36.50413220283675,33.47114921306509,36.50413220283675
evm,EXTCODEHASH_50,base,3,33.688122220430074,32.56927951130035,35.76152350927919,32.56927951130035,35.76152350927919
